Date,Sales,Price,Quantity,Store,Region,Discount
22-11-2025,2303,51,41,Flipkart,East,15%
22-11-2025,1355,28,35,Flipkart,North,10%
22-11-2025,1185,10,14,Flipkart,South,20%
22-11-2025,676,86,50,Flipkart,South,15%
22-11-2025,2285,75,33,Myntra,East,5%
22-11-2025,2365,111,22,Myntra,East,10%
22-11-2025,786,95,13,Myntra,North,20%
23-11-2025,1176,106,55,Ajio,East,5%
23-11-2025,529,36,30,Ajio,East,5%
23-11-2025,934,76,8,Ajio,North,15%
23-11-2025,488,105,46,Ajio,North,15%
23-11-2025,1402,54,22,Ajio,South,5%
23-11-2025,580,94,18,Ajio,South,15%
23-11-2025,1850,35,51,Ajio,West,5%
23-11-2025,629,51,9,Ajio,West,20%
23-11-2025,1489,24,18,Amazon,North,20%
23-11-2025,1360,22,24,Amazon,South,20%
23-11-2025,632,52,11,Flipkart,North,20%
23-11-2025,1508,65,36,Flipkart,North,10%
23-11-2025,984,111,40,Flipkart,North,20%
23-11-2025,893,50,14,Flipkart,South,20%
23-11-2025,957,89,34,Flipkart,South,15%
23-11-2025,733,48,38,Myntra,East,5%
23-11-2025,1545,57,45,Myntra,East,15%
23-11-2025,945,90,22,Myntra,East,10%
23-11-2025,1997,115,34,Myntra,East,5%
23-11-2025,923,92,45,Myntra,South,5%
23-11-2025,546,107,56,Myntra,West,20%
24-11-2025,2218,112,44,Ajio,East,10%
24-11-2025,2081,97,26,Ajio,East,15%
24-11-2025,417,21,17,Ajio,North,10%
24-11-2025,717,17,40,Ajio,South,5%
24-11-2025,1504,61,56,Amazon,East,20%
24-11-2025,1929,16,8,Amazon,North,5%
24-11-2025,2184,84,38,Amazon,North,10%
24-11-2025,760,53,11,Amazon,South,5%
24-11-2025,2326,41,23,Amazon,South,5%
24-11-2025,1685,86,57,Amazon,South,20%
24-11-2025,913,42,34,Amazon,West,15%
24-11-2025,1139,81,39,Flipkart,North,20%
24-11-2025,848,54,8,Flipkart,South,20%
24-11-2025,1882,59,54,Flipkart,West,5%
24-11-2025,1844,117,42,Flipkart,West,5%
24-11-2025,690,117,12,Flipkart,West,5%
24-11-2025,653,61,38,Myntra,South,20%
24-11-2025,1066,36,12,Myntra,West,5%
25-11-2025,2182,26,45,Ajio,East,5%
25-11-2025,1371,66,51,Ajio,East,10%
25-11-2025,537,48,46,Ajio,North,5%
25-11-2025,962,90,50,Ajio,North,5%
25-11-2025,1935,68,14,Ajio,South,5%
25-11-2025,1143,92,48,Ajio,West,15%
25-11-2025,1374,48,11,Ajio,West,15%
25-11-2025,1468,50,17,Ajio,West,10%
25-11-2025,460,54,20,Amazon,East,15%
25-11-2025,2279,52,24,Amazon,South,15%
25-11-2025,2341,13,37,Amazon,South,15%
25-11-2025,1261,60,24,Amazon,South,15%
25-11-2025,2230,81,26,Amazon,West,15%
25-11-2025,2119,37,14,Amazon,West,10%
25-11-2025,513,40,29,Amazon,West,5%
25-11-2025,841,49,9,Flipkart,East,20%
25-11-2025,1293,101,20,Flipkart,East,5%
25-11-2025,2234,15,13,Flipkart,North,20%
25-11-2025,1817,78,25,Flipkart,North,20%
25-11-2025,2319,75,32,Flipkart,North,10%
25-11-2025,1584,67,53,Flipkart,South,15%
25-11-2025,2012,71,12,Flipkart,West,15%
25-11-2025,2363,84,38,Myntra,North,10%
25-11-2025,869,38,23,Myntra,North,15%
25-11-2025,1302,17,55,Myntra,North,10%
25-11-2025,1377,86,57,Myntra,South,20%
25-11-2025,1025,57,19,Myntra,South,15%
26-11-2025,2224,69,36,Ajio,North,10%
26-11-2025,1118,37,26,Ajio,North,20%
26-11-2025,743,78,20,Ajio,North,20%
26-11-2025,2312,29,13,Ajio,West,10%
26-11-2025,1902,88,18,Ajio,West,15%
26-11-2025,480,76,10,Amazon,North,10%
26-11-2025,1263,82,39,Amazon,South,10%
26-11-2025,447,94,46,Amazon,South,20%
26-11-2025,1088,8,28,Amazon,South,15%
26-11-2025,631,92,55,Flipkart,East,5%
26-11-2025,1475,10,48,Flipkart,North,15%
26-11-2025,1631,39,9,Flipkart,West,10%
26-11-2025,1821,43,40,Myntra,East,15%
26-11-2025,1461,95,15,Myntra,North,5%
26-11-2025,1690,46,22,Myntra,South,5%
26-11-2025,1248,92,47,Myntra,South,5%
26-11-2025,1542,102,25,Myntra,South,15%
27-11-2025,1250,59,30,Ajio,East,10%
27-11-2025,854,82,20,Ajio,East,20%
27-11-2025,1183,112,10,Ajio,North,5%
27-11-2025,2076,49,54,Amazon,South,15%
27-11-2025,1652,101,26,Amazon,South,20%
27-11-2025,2132,24,48,Amazon,West,20%
27-11-2025,460,42,26,Flipkart,West,5%
27-11-2025,1853,32,47,Myntra,East,5%
27-11-2025,2110,100,20,Myntra,North,5%
27-11-2025,1104,9,10,Myntra,North,5%
27-11-2025,1520,41,26,Myntra,North,15%
28-11-2025,2103,101,51,Ajio,East,10%
28-11-2025,814,61,52,Ajio,East,10%
28-11-2025,934,73,8,Ajio,West,15%
28-11-2025,1277,112,8,Amazon,East,20%
28-11-2025,1771,113,32,Amazon,East,15%
28-11-2025,1477,43,54,Amazon,South,15%
28-11-2025,703,98,40,Amazon,South,10%
28-11-2025,918,24,22,Amazon,West,10%
28-11-2025,620,110,51,Amazon,West,20%
28-11-2025,1737,58,13,Flipkart,East,20%
28-11-2025,2308,82,12,Flipkart,East,5%
28-11-2025,679,90,16,Flipkart,North,20%
28-11-2025,2292,116,24,Flipkart,South,20%
28-11-2025,2295,76,31,Myntra,East,10%
28-11-2025,1572,83,36,Myntra,East,15%
28-11-2025,735,108,36,Myntra,East,10%
28-11-2025,2001,113,14,Myntra,East,15%
28-11-2025,2198,36,40,Myntra,North,15%
28-11-2025,1521,58,55,Myntra,North,20%
28-11-2025,1132,116,49,Myntra,South,10%
28-11-2025,1074,96,57,Myntra,South,5%
28-11-2025,853,83,53,Myntra,West,15%
28-11-2025,1712,23,21,Myntra,West,20%
29-11-2025,2198,94,32,Ajio,East,20%
29-11-2025,2097,36,51,Ajio,East,5%
29-11-2025,808,77,34,Ajio,South,5%
29-11-2025,491,68,9,Amazon,East,10%
29-11-2025,1916,38,54,Amazon,West,20%
29-11-2025,1801,53,33,Amazon,West,15%
29-11-2025,1883,14,8,Amazon,West,20%
29-11-2025,2150,76,36,Flipkart,East,10%
29-11-2025,812,47,50,Flipkart,North,10%
29-11-2025,1614,24,34,Flipkart,North,15%
29-11-2025,1380,68,49,Flipkart,North,15%
29-11-2025,2295,45,54,Flipkart,North,5%
29-11-2025,881,36,32,Flipkart,South,10%
29-11-2025,1358,19,40,Flipkart,South,5%
29-11-2025,687,15,26,Flipkart,West,5%
29-11-2025,1963,66,8,Flipkart,West,10%
29-11-2025,1516,39,52,Myntra,North,20%
29-11-2025,542,51,8,Myntra,South,20%
29-11-2025,1994,18,55,Myntra,South,10%
29-11-2025,1569,39,57,Myntra,South,5%
29-11-2025,1619,38,45,Myntra,West,20%
29-11-2025,1075,56,57,Myntra,West,10%
30-11-2025,2324,82,16,Ajio,East,5%
30-11-2025,2360,41,31,Ajio,East,10%
30-11-2025,1328,51,29,Ajio,North,10%
30-11-2025,2128,48,26,Ajio,South,5%
30-11-2025,2154,78,36,Ajio,South,15%
30-11-2025,1615,21,10,Ajio,South,20%
30-11-2025,2207,32,55,Amazon,South,5%
30-11-2025,528,116,49,Amazon,South,15%
30-11-2025,1284,63,48,Flipkart,East,20%
30-11-2025,468,73,30,Flipkart,East,10%
30-11-2025,1918,47,13,Flipkart,East,15%
30-11-2025,2081,80,44,Flipkart,North,15%
30-11-2025,1412,56,34,Flipkart,North,15%
30-11-2025,1767,76,12,Flipkart,South,5%
30-11-2025,1207,50,38,Flipkart,South,10%
30-11-2025,1887,89,23,Flipkart,South,15%
30-11-2025,699,98,17,Myntra,East,10%
30-11-2025,1219,108,18,Myntra,North,10%
30-11-2025,1591,74,54,Myntra,West,15%
30-11-2025,2203,84,42,Myntra,West,5%
01-12-2025,431,51,45,Ajio,East,15%
01-12-2025,1233,11,46,Ajio,East,15%
01-12-2025,1768,54,24,Ajio,West,20%
01-12-2025,549,21,34,Ajio,West,15%
01-12-2025,635,111,56,Ajio,West,10%
01-12-2025,2046,96,54,Amazon,East,5%
01-12-2025,917,64,12,Amazon,North,10%
01-12-2025,1067,85,14,Amazon,North,15%
01-12-2025,974,103,49,Amazon,North,10%
01-12-2025,1691,30,43,Amazon,West,10%
01-12-2025,856,27,16,Flipkart,East,10%
01-12-2025,731,84,49,Flipkart,East,15%
01-12-2025,2018,76,47,Flipkart,North,5%
01-12-2025,688,59,14,Flipkart,South,10%
01-12-2025,1553,16,52,Flipkart,South,20%
01-12-2025,1155,90,37,Flipkart,West,10%
01-12-2025,819,43,9,Flipkart,West,15%
01-12-2025,2286,55,47,Myntra,East,5%
01-12-2025,2278,74,54,Myntra,East,15%
01-12-2025,1857,43,13,Myntra,North,5%
01-12-2025,1518,77,34,Myntra,North,20%
01-12-2025,1435,37,49,Myntra,South,15%
01-12-2025,1475,62,51,Myntra,South,10%
01-12-2025,1310,116,27,Myntra,South,10%
01-12-2025,1791,35,16,Myntra,West,20%
01-12-2025,1016,86,47,Myntra,West,10%
01-12-2025,792,80,11,Myntra,West,10%
02-12-2025,2097,61,54,Ajio,North,15%
02-12-2025,2085,88,13,Ajio,North,20%
02-12-2025,2187,111,25,Ajio,South,15%
02-12-2025,1003,76,41,Ajio,South,5%
02-12-2025,1029,35,55,Ajio,West,10%
02-12-2025,482,116,17,Ajio,West,15%
02-12-2025,2168,81,36,Ajio,West,10%
02-12-2025,1051,65,41,Amazon,East,10%
02-12-2025,1874,75,30,Amazon,North,20%
02-12-2025,1471,15,56,Amazon,North,5%
02-12-2025,899,105,52,Amazon,West,20%
02-12-2025,1854,56,50,Amazon,West,20%
02-12-2025,1465,45,47,Amazon,West,10%
02-12-2025,1639,83,39,Amazon,West,10%
02-12-2025,2030,111,27,Flipkart,West,15%
02-12-2025,1848,94,35,Myntra,East,5%
02-12-2025,1081,106,24,Myntra,East,10%
02-12-2025,1456,99,46,Myntra,East,15%
02-12-2025,1283,13,26,Myntra,North,10%
03-12-2025,1256,99,14,Ajio,East,15%
03-12-2025,1022,19,30,Ajio,North,10%
03-12-2025,1285,116,30,Ajio,North,10%
03-12-2025,1373,116,50,Ajio,South,10%
03-12-2025,1796,69,45,Ajio,South,20%
03-12-2025,911,85,52,Ajio,West,10%
03-12-2025,584,18,12,Ajio,West,20%
03-12-2025,665,91,18,Ajio,West,5%
03-12-2025,949,50,26,Amazon,East,20%
03-12-2025,1147,77,49,Amazon,East,15%
03-12-2025,2339,30,21,Amazon,North,10%
03-12-2025,1341,28,20,Amazon,South,5%
03-12-2025,1420,94,21,Amazon,West,10%
03-12-2025,1378,97,22,Flipkart,East,20%
03-12-2025,1693,55,9,Flipkart,East,5%
03-12-2025,897,88,48,Flipkart,East,15%
03-12-2025,502,49,44,Flipkart,East,20%
03-12-2025,1001,50,23,Flipkart,East,5%
03-12-2025,1523,112,56,Flipkart,North,10%
03-12-2025,1224,90,12,Flipkart,North,20%
03-12-2025,1522,51,11,Flipkart,South,5%
03-12-2025,1137,30,41,Flipkart,South,5%
03-12-2025,656,69,55,Flipkart,South,20%
03-12-2025,1083,26,44,Myntra,East,15%
03-12-2025,1322,9,30,Myntra,North,10%
03-12-2025,1305,94,52,Myntra,North,10%
03-12-2025,2313,76,26,Myntra,North,5%
04-12-2025,1418,103,53,Ajio,East,5%
04-12-2025,2264,57,17,Ajio,North,10%
04-12-2025,1082,75,24,Ajio,North,5%
04-12-2025,1294,60,31,Ajio,South,20%
04-12-2025,1196,50,28,Ajio,South,20%
04-12-2025,1956,27,30,Ajio,West,15%
04-12-2025,1278,29,21,Ajio,West,15%
04-12-2025,1517,89,9,Amazon,East,10%
04-12-2025,1290,35,45,Amazon,East,5%
04-12-2025,1325,65,45,Amazon,East,10%
04-12-2025,493,63,55,Amazon,East,20%
04-12-2025,1833,30,25,Amazon,North,10%
04-12-2025,1610,59,10,Amazon,South,20%
04-12-2025,2309,20,31,Amazon,South,20%
04-12-2025,1043,87,22,Flipkart,East,15%
04-12-2025,1805,102,45,Flipkart,West,15%
04-12-2025,1988,89,19,Flipkart,West,5%
04-12-2025,1000,48,37,Flipkart,West,10%
04-12-2025,465,86,29,Myntra,North,15%
04-12-2025,1326,58,20,Myntra,South,10%
04-12-2025,766,24,30,Myntra,West,10%
04-12-2025,1164,80,34,Myntra,West,20%
05-12-2025,2087,116,8,Ajio,East,15%
05-12-2025,2044,70,54,Ajio,East,5%
05-12-2025,874,36,12,Ajio,West,20%
05-12-2025,784,69,37,Amazon,East,15%
05-12-2025,1995,91,30,Amazon,East,15%
05-12-2025,526,115,54,Amazon,North,10%
05-12-2025,925,58,33,Amazon,North,20%
05-12-2025,2215,102,28,Amazon,West,15%
05-12-2025,2280,83,39,Amazon,West,15%
05-12-2025,718,87,19,Flipkart,North,10%
05-12-2025,1876,87,31,Flipkart,South,20%
05-12-2025,1637,51,46,Flipkart,South,15%
05-12-2025,2236,10,33,Flipkart,West,10%
05-12-2025,1353,43,17,Myntra,East,10%
05-12-2025,1044,12,13,Myntra,East,5%
05-12-2025,487,41,9,Myntra,North,5%
05-12-2025,983,54,33,Myntra,North,10%
05-12-2025,1877,68,15,Myntra,North,15%
05-12-2025,1193,99,36,Myntra,West,10%
06-12-2025,1065,26,25,Ajio,North,15%
06-12-2025,1399,76,41,Ajio,South,10%
06-12-2025,2148,27,28,Ajio,South,10%
06-12-2025,2040,86,56,Amazon,East,15%
06-12-2025,1504,84,8,Amazon,East,5%
06-12-2025,1763,91,29,Amazon,East,5%
06-12-2025,1263,21,9,Amazon,East,20%
06-12-2025,2263,56,20,Amazon,North,15%
06-12-2025,1289,71,32,Amazon,North,20%
06-12-2025,923,75,18,Amazon,South,15%
06-12-2025,1155,108,46,Amazon,West,20%
06-12-2025,1652,41,56,Amazon,West,15%
06-12-2025,2237,69,18,Flipkart,North,5%
06-12-2025,1265,25,9,Flipkart,North,15%
06-12-2025,619,40,35,Flipkart,South,15%
06-12-2025,716,103,9,Flipkart,South,15%
06-12-2025,1573,57,52,Flipkart,West,20%
06-12-2025,1082,28,29,Flipkart,West,5%
06-12-2025,555,94,11,Myntra,East,5%
06-12-2025,498,72,11,Myntra,East,15%
07-12-2025,2341,99,55,Ajio,East,20%
07-12-2025,1887,27,15,Ajio,North,5%
07-12-2025,756,39,24,Ajio,South,20%
07-12-2025,474,102,33,Ajio,West,15%
07-12-2025,1564,17,26,Amazon,East,15%
07-12-2025,2059,88,44,Amazon,East,5%
07-12-2025,1700,111,33,Amazon,South,15%
07-12-2025,867,55,23,Amazon,West,10%
07-12-2025,1900,15,12,Amazon,West,15%
07-12-2025,1658,89,49,Flipkart,East,10%
07-12-2025,1096,60,20,Flipkart,East,20%
07-12-2025,2185,18,31,Flipkart,East,5%
07-12-2025,2161,12,32,Flipkart,North,5%
07-12-2025,722,43,14,Flipkart,South,5%
07-12-2025,1652,67,51,Flipkart,West,15%
07-12-2025,1767,46,16,Flipkart,West,15%
07-12-2025,1970,110,30,Myntra,East,20%
07-12-2025,419,78,33,Myntra,North,20%
07-12-2025,1616,49,47,Myntra,North,10%
07-12-2025,1086,103,48,Myntra,South,15%
07-12-2025,1566,32,35,Myntra,West,20%
08-12-2025,2102,73,34,Ajio,North,10%
08-12-2025,466,32,29,Ajio,North,10%
08-12-2025,1803,31,24,Ajio,North,20%
08-12-2025,2233,78,35,Ajio,South,20%
08-12-2025,1931,73,31,Ajio,West,5%
08-12-2025,1247,93,29,Ajio,West,15%
08-12-2025,1081,19,14,Ajio,West,5%
08-12-2025,1361,109,44,Amazon,East,5%
08-12-2025,1512,99,53,Amazon,East,20%
08-12-2025,548,66,11,Amazon,South,15%
08-12-2025,1892,8,57,Amazon,South,15%
08-12-2025,1528,10,31,Amazon,South,20%
08-12-2025,673,11,52,Amazon,West,20%
08-12-2025,1927,65,46,Amazon,West,15%
08-12-2025,1969,11,11,Amazon,West,5%
08-12-2025,931,55,14,Flipkart,East,20%
08-12-2025,1430,105,31,Flipkart,South,10%
08-12-2025,2368,112,49,Flipkart,South,15%
08-12-2025,1501,53,20,Flipkart,West,5%
08-12-2025,2290,55,36,Flipkart,West,5%
08-12-2025,1440,115,10,Flipkart,West,10%
08-12-2025,1659,14,42,Myntra,East,10%
09-12-2025,2265,57,37,Ajio,South,15%
09-12-2025,810,54,9,Ajio,South,5%
09-12-2025,1318,68,55,Ajio,West,15%
09-12-2025,924,65,31,Ajio,West,5%
09-12-2025,1677,34,49,Amazon,East,20%
09-12-2025,1097,89,33,Amazon,North,10%
09-12-2025,420,92,13,Amazon,South,15%
09-12-2025,1321,101,29,Amazon,South,20%
09-12-2025,539,53,35,Amazon,South,20%
09-12-2025,1538,46,57,Amazon,West,10%
09-12-2025,1653,80,54,Flipkart,North,20%
09-12-2025,1050,79,54,Flipkart,North,20%
09-12-2025,1513,14,51,Flipkart,South,10%
09-12-2025,1765,53,57,Flipkart,West,5%
09-12-2025,2058,20,50,Flipkart,West,10%
09-12-2025,762,42,32,Flipkart,West,10%
09-12-2025,1067,56,37,Myntra,East,10%
09-12-2025,1806,88,53,Myntra,East,20%
09-12-2025,1212,48,48,Myntra,East,10%
09-12-2025,1584,72,38,Myntra,North,15%
09-12-2025,931,65,44,Myntra,North,15%
09-12-2025,2109,116,54,Myntra,South,5%
09-12-2025,842,57,55,Myntra,West,15%
10-12-2025,1931,37,45,Ajio,East,20%
10-12-2025,1927,29,10,Ajio,North,15%
10-12-2025,2055,64,55,Ajio,South,20%
10-12-2025,1510,75,44,Ajio,South,15%
10-12-2025,1121,55,40,Ajio,West,15%
10-12-2025,1594,79,54,Ajio,West,15%
10-12-2025,802,96,26,Amazon,North,5%
10-12-2025,803,112,10,Amazon,North,5%
10-12-2025,1043,15,28,Amazon,West,15%
10-12-2025,859,57,43,Amazon,West,5%
10-12-2025,1612,90,12,Flipkart,East,15%
10-12-2025,1176,46,57,Flipkart,East,5%
10-12-2025,1681,104,41,Flipkart,East,20%
10-12-2025,745,73,45,Flipkart,West,5%
10-12-2025,1232,28,9,Myntra,East,5%
10-12-2025,1615,112,14,Myntra,South,15%
10-12-2025,1861,35,22,Myntra,South,20%
10-12-2025,1870,54,15,Myntra,West,10%
11-12-2025,1705,101,17,Ajio,North,15%
11-12-2025,1079,51,24,Ajio,South,5%
11-12-2025,1563,107,33,Ajio,South,15%
11-12-2025,2333,84,12,Ajio,South,15%
11-12-2025,1416,61,17,Ajio,West,15%
11-12-2025,2199,65,17,Ajio,West,20%
11-12-2025,2190,8,53,Ajio,West,5%
11-12-2025,1947,17,56,Amazon,East,10%
11-12-2025,1268,19,48,Amazon,North,15%
11-12-2025,725,64,27,Amazon,South,10%
11-12-2025,1150,49,11,Flipkart,East,20%
11-12-2025,425,15,19,Flipkart,North,10%
11-12-2025,1708,79,12,Flipkart,South,5%
11-12-2025,2097,62,57,Flipkart,West,5%
11-12-2025,765,82,14,Myntra,East,10%
11-12-2025,1599,45,29,Myntra,East,20%
11-12-2025,511,97,29,Myntra,West,10%
12-12-2025,1995,12,36,Ajio,East,5%
12-12-2025,2364,76,39,Ajio,East,10%
12-12-2025,1723,103,52,Ajio,West,5%
12-12-2025,1133,24,25,Amazon,East,15%
12-12-2025,619,32,48,Amazon,East,20%
12-12-2025,1691,79,25,Amazon,East,5%
12-12-2025,956,109,42,Amazon,North,20%
12-12-2025,2061,43,30,Amazon,South,5%
12-12-2025,1175,62,27,Amazon,South,20%
12-12-2025,1963,15,17,Flipkart,East,10%
12-12-2025,869,18,21,Flipkart,East,20%
12-12-2025,1504,36,32,Flipkart,North,15%
12-12-2025,1117,44,56,Flipkart,South,10%
12-12-2025,434,67,44,Flipkart,West,5%
12-12-2025,2302,79,50,Myntra,North,20%
12-12-2025,1634,47,48,Myntra,North,10%
12-12-2025,2353,16,45,Myntra,South,15%
12-12-2025,898,98,38,Myntra,West,10%
12-12-2025,1038,97,8,Myntra,West,15%
13-12-2025,440,87,43,Ajio,East,15%
13-12-2025,1297,85,54,Ajio,South,10%
13-12-2025,1928,109,57,Ajio,South,10%
13-12-2025,2291,69,28,Ajio,South,5%
13-12-2025,2145,71,10,Amazon,North,5%
13-12-2025,497,66,48,Amazon,North,10%
13-12-2025,1357,16,56,Flipkart,East,10%
13-12-2025,440,66,39,Flipkart,North,10%
13-12-2025,1747,112,42,Flipkart,North,10%
13-12-2025,850,70,41,Flipkart,South,10%
13-12-2025,587,108,14,Flipkart,South,15%
13-12-2025,1732,75,57,Flipkart,West,20%
13-12-2025,1901,68,45,Flipkart,West,5%
13-12-2025,806,15,15,Myntra,East,5%
13-12-2025,2301,65,52,Myntra,North,20%
13-12-2025,871,10,47,Myntra,North,15%
13-12-2025,740,44,34,Myntra,South,20%
13-12-2025,1370,88,27,Myntra,South,10%
13-12-2025,1881,96,51,Myntra,South,10%
13-12-2025,2183,67,30,Myntra,West,20%
13-12-2025,709,33,42,Myntra,West,20%
13-12-2025,1212,12,8,Myntra,West,15%
14-12-2025,1592,90,11,Ajio,East,15%
14-12-2025,2224,50,48,Ajio,North,20%
14-12-2025,2080,66,12,Ajio,North,10%
14-12-2025,1208,113,51,Ajio,South,10%
14-12-2025,416,70,46,Ajio,West,5%
14-12-2025,1307,50,16,Ajio,West,15%
14-12-2025,891,66,20,Amazon,East,10%
14-12-2025,557,24,31,Amazon,North,5%
14-12-2025,1912,110,40,Amazon,South,5%
14-12-2025,1042,111,12,Flipkart,East,20%
14-12-2025,1797,63,52,Flipkart,East,15%
14-12-2025,1141,26,53,Flipkart,East,10%
14-12-2025,988,45,13,Flipkart,East,15%
14-12-2025,894,88,42,Flipkart,North,15%
14-12-2025,1898,81,46,Flipkart,North,20%
14-12-2025,955,11,29,Flipkart,South,5%
14-12-2025,2176,82,10,Flipkart,South,20%
14-12-2025,1130,21,18,Flipkart,South,20%
14-12-2025,1787,37,25,Flipkart,West,5%
14-12-2025,2247,41,39,Myntra,East,5%
14-12-2025,1325,46,10,Myntra,East,10%
14-12-2025,1236,43,12,Myntra,South,15%
14-12-2025,1379,55,52,Myntra,South,15%
14-12-2025,2212,25,44,Myntra,West,15%
15-12-2025,2014,61,52,Ajio,North,5%
15-12-2025,446,78,20,Ajio,North,15%
15-12-2025,2019,70,25,Ajio,North,5%
15-12-2025,1260,106,20,Amazon,North,5%
15-12-2025,1528,66,54,Amazon,North,5%
15-12-2025,897,98,53,Amazon,South,15%
15-12-2025,670,75,21,Amazon,South,5%
15-12-2025,1332,14,34,Flipkart,East,15%
15-12-2025,2182,51,45,Flipkart,East,15%
15-12-2025,640,81,41,Flipkart,West,20%
15-12-2025,1203,17,33,Flipkart,West,10%
15-12-2025,1864,52,57,Myntra,East,10%
15-12-2025,1032,107,33,Myntra,East,20%
15-12-2025,2210,27,43,Myntra,North,5%
15-12-2025,2293,57,22,Myntra,North,15%
15-12-2025,1419,82,13,Myntra,North,20%
15-12-2025,542,63,49,Myntra,South,5%
15-12-2025,926,9,18,Myntra,South,15%
15-12-2025,2054,17,16,Myntra,West,20%
15-12-2025,957,110,25,Myntra,West,15%
16-12-2025,1025,20,11,Ajio,East,5%
16-12-2025,2009,91,9,Ajio,South,5%
16-12-2025,1185,24,18,Ajio,South,20%
16-12-2025,598,62,40,Ajio,West,20%
16-12-2025,452,26,43,Ajio,West,20%
16-12-2025,2222,98,42,Amazon,East,15%
16-12-2025,2234,78,34,Amazon,East,10%
16-12-2025,711,9,24,Amazon,North,20%
16-12-2025,2096,49,54,Amazon,North,20%
16-12-2025,1354,68,45,Amazon,North,5%
16-12-2025,2176,90,53,Amazon,North,5%
16-12-2025,1829,88,46,Amazon,South,15%
16-12-2025,669,116,13,Amazon,West,15%
16-12-2025,1565,28,43,Amazon,West,10%
16-12-2025,1016,60,37,Amazon,West,10%
16-12-2025,1060,75,52,Flipkart,East,15%
16-12-2025,1855,39,49,Flipkart,North,5%
16-12-2025,2184,91,15,Flipkart,North,5%
16-12-2025,1376,8,15,Flipkart,North,10%
16-12-2025,1340,26,53,Myntra,North,10%
16-12-2025,1714,65,30,Myntra,North,20%
16-12-2025,499,28,36,Myntra,South,10%
16-12-2025,870,64,19,Myntra,South,15%
16-12-2025,1562,38,31,Myntra,South,20%
17-12-2025,562,36,28,Ajio,East,20%
17-12-2025,489,61,56,Ajio,West,20%
17-12-2025,831,79,48,Ajio,West,15%
17-12-2025,749,37,54,Amazon,East,5%
17-12-2025,766,16,38,Amazon,East,20%
17-12-2025,940,87,50,Amazon,North,10%
17-12-2025,2359,113,19,Amazon,North,5%
17-12-2025,595,41,39,Amazon,West,5%
17-12-2025,1842,69,42,Amazon,West,15%
17-12-2025,926,20,33,Flipkart,East,10%
17-12-2025,2353,87,47,Flipkart,South,5%
17-12-2025,726,84,23,Flipkart,South,20%
17-12-2025,1894,24,42,Flipkart,South,20%
17-12-2025,486,74,36,Flipkart,South,5%
17-12-2025,1571,106,41,Flipkart,West,10%
17-12-2025,754,58,28,Myntra,East,10%
17-12-2025,1873,11,48,Myntra,East,15%
17-12-2025,1066,109,14,Myntra,East,20%
17-12-2025,1584,66,40,Myntra,North,10%
17-12-2025,484,42,57,Myntra,West,20%
17-12-2025,640,92,23,Myntra,West,10%
18-12-2025,1049,76,37,Ajio,East,20%
18-12-2025,1305,32,21,Ajio,North,20%
18-12-2025,2266,63,34,Ajio,South,15%
18-12-2025,1969,113,47,Ajio,South,10%
18-12-2025,935,71,17,Ajio,West,20%
18-12-2025,1597,84,50,Ajio,West,5%
18-12-2025,601,12,23,Amazon,East,10%
18-12-2025,1393,84,53,Amazon,North,10%
18-12-2025,1225,88,20,Amazon,North,15%
18-12-2025,1457,19,15,Amazon,North,5%
18-12-2025,2211,72,19,Amazon,North,20%
18-12-2025,1221,33,37,Amazon,South,20%
18-12-2025,956,93,54,Amazon,West,5%
18-12-2025,1341,94,34,Amazon,West,10%
18-12-2025,1819,34,28,Flipkart,East,10%
18-12-2025,1634,34,36,Flipkart,North,15%
18-12-2025,1475,86,26,Flipkart,North,10%
18-12-2025,1778,37,23,Flipkart,North,10%
18-12-2025,1391,82,29,Flipkart,North,5%
18-12-2025,2267,19,52,Flipkart,South,20%
18-12-2025,920,105,55,Flipkart,West,20%
18-12-2025,1547,106,28,Myntra,East,5%
18-12-2025,1835,77,20,Myntra,East,20%
18-12-2025,1460,77,23,Myntra,North,5%
18-12-2025,1169,20,53,Myntra,North,15%
18-12-2025,2346,45,23,Myntra,South,10%
18-12-2025,1255,26,45,Myntra,West,15%
18-12-2025,2169,24,55,Myntra,West,20%
19-12-2025,1323,9,35,Ajio,North,15%
19-12-2025,1411,33,34,Ajio,North,10%
19-12-2025,420,44,47,Ajio,North,10%
19-12-2025,1189,46,54,Ajio,South,20%
19-12-2025,1538,65,46,Ajio,West,5%
19-12-2025,1284,78,30,Ajio,West,5%
19-12-2025,1040,86,36,Ajio,West,15%
19-12-2025,1602,117,37,Ajio,West,10%
19-12-2025,1750,16,34,Amazon,East,15%
19-12-2025,2171,16,19,Amazon,North,20%
19-12-2025,2186,25,57,Amazon,North,10%
